X,Y,OBJECTID,DFGCONTROL,OESNUMBER,DATEOFINCI,TIMEOFINCI,INLANDMARI,SPECIFICLO,WATER,WATERWAY,LOCALECITY,LOCALECOUN,LATITUDE,LONGITUDE
-13623818.76,4538331.8787,2768,08FG0284,08-0461,2008/01/15 00:00:00+00,0900,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.708522,-122.384833
-13623842.5833,4547128.6386,2769,08FG3119,08-6948,2008/09/24 00:00:00+00,1930,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.771013,-122.385047
-13623864.2199,4951105.4759,2770,08FG3065,08-6823,2008/09/18 00:00:00+00,1435,Inland,Fresh Water,Yes,Storm drain,Redding,Shasta,40.583527,-122.385241
-13623868.1849,4527445.1324,2771,08FG1992,08-4092,2008/06/09 00:00:00+00,0645,Marine,Marine,Yes,South San Francisco Bay,Redwood City,San Mateo,37.631111,-122.385277
-13623937.5363,4520060.7689,2772,08FG1463,08-2888,2008/04/18 00:00:00+00,1125,Inland,Fresh Water,Yes,Storm drain,Burlingame,San Mateo,37.578558,-122.3859
-13623942.1028,4546186.402,2773,08FG0081,08-0105,2008/01/04 00:00:00+00,1500,Marine,Marine,Yes,San Francisco,San Francisco,San Francisco,37.764322,-122.385941
-13623942.7688,4525354.0551,2774,08FG0993,08-1843,2008/03/05 00:00:00+00,1212,Inland,Fresh Water,Yes,Storm Drain, ,San Mateo,37.616233,-122.385947
-13623949.2274,4547668.1643,2775,08FG1274,08-2462,2008/03/31 00:00:00+00,1645,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.774844,-122.386005
-13623952.0084,4525357.5684,2776,08FG0856,08-1515,2008/02/22 00:00:00+00,1514,Marine,Marine,Yes,Storm drain,San Francisco,San Mateo,37.616258,-122.38603
-13623981.0646,4546260.7526,2777,08FG0067,08-0086,2008/01/04 00:00:00+00,1500,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.76485,-122.386291
-13624052.8601,4484696.4261,2778,08FG3296,08-7365,2008/10/12 00:00:00+00,1217,Inland,Fresh Water,Yes,San Gregorio Creek,San Gregorio,San Mateo,37.326363,-122.386936
-13624084.3689,4543630.9208,2779,08FG3969,08-8982,2008/12/16 00:00:00+00,0900,Inland,Fresh Water,Yes,Ilisas Creek / S.F. Bay,San Francisco,San Francisco,37.746172,-122.387219
-13624106.6739,4951999.3463,2780,08FG4090,08-9239,2008/12/30 00:00:00+00,0826,Inland,Fresh Water,Yes,Storm Drain / Anderson-Cottonwood Irrigation Dist,Redding,Shasta,40.589625,-122.387419
-13624127.0021,4520315.1507,2781,08FG0360,08-0629,2008/01/18 00:00:00+00,1100,Inland,Fresh Water,Yes,Mills creek,Burlingame,San Mateo,37.580369,-122.387602
-13624144.7447,4948154.4355,2782,08FG3242,08-7222,2008/10/06 00:00:00+00,1215,Inland,Fresh Water,Yes,Storm Drain,Redding,Shasta,40.563391,-122.387761
-13624174.0929,4549400.581,2783,08FG3618,08-8197,2008/11/14 00:00:00+00,1030,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.787144,-122.388025
-13624216.7302,4569568.825,2784,08FG2318,08-5061,2008/07/10 00:00:00+00,1338,Marine,Marine,Yes,San Francisco Bay,Richmond,Contra Costa,37.930186,-122.388408
-13624245.112,4519279.2616,2785,08FG0185,08-0271,2008/01/07 00:00:00+00,1139,Inland,Fresh Water,Yes,storm drain,Burlingame,San Mateo,37.572994,-122.388663
-13624283.5179,4526009.5272,2786,08FG3777,08-8556,2008/11/30 00:00:00+00,0948,Inland,Fresh Water,Yes,Storm Drain,San Francisco,San Mateo,37.620897,-122.389008
-13624291.1983,4519285.4414,2787,08FG3976,08-8993,2008/12/18 00:00:00+00,0746,Inland,Fresh Water,Yes,Storm drain goes into Easton Creek which ultimatel,Burlingame,San Mateo,37.573038,-122.389077
-13624319.3621,4519090.7758,2788,08FG3136,08-6993,2008/09/26 00:00:00+00,1015,Inland,Fresh Water,Yes,Unknown Creek,Burlingame,San Mateo,37.571652,-122.38933
-13624417.6618,4568856.4139,2789,08FG1847,08-3743,2008/05/25 00:00:00+00,1020,Marine,Marine,Yes,to San Francisco bay,Richmond,Contra Costa,37.925138,-122.390213
-13624483.2251,4526006.0137,2790,08FG3763,08-8528,2008/11/29 00:00:00+00,0154,Inland,Fresh Water,Yes,storm drain tributary of  San Francisco Bay,San Francisco,San Mateo,37.620872,-122.390802
-13624495.025,4525910.3043,2791,08FG1002,08-1861,2008/03/06 00:00:00+00,0944,Inland,Fresh Water,Yes,Storm Drain, ,San Mateo,37.620191,-122.390908
-13624534.3207,4525639.3434,2792,08FG0566,08-0939,2008/01/31 00:00:00+00,0829,Inland,Fresh Water,Yes,storm drain,S San Francisco,San Mateo,37.618263,-122.391261
-13624597.6635,4547745.2013,2793,08FG2183,08-4561,2008/06/26 00:00:00+00,1600,Marine,Marine,Yes,Mission Creek,San Francisco,San Francisco,37.775391,-122.39183
-13624671.2457,4547696.7537,2794,08FG3605,08-8145,2008/11/12 00:00:00+00,0945,Inland,Fresh Water,Yes,Mission Creek leads to the bay after 2000ft,San Francisco,San Francisco,37.775047,-122.392491
-13624702.5256,4538373.6693,2795,08FG2353,08-5148,2008/07/11 00:00:00+00,1557,Inland,Fresh Water,Yes,Iflais Creek,San Francisco,San Francisco,37.708819,-122.392772
-13624725.1649,4950521.2353,2796,08FG1609,08-3215,2008/05/02 00:00:00+00,1615,Inland,Fresh Water,Yes,Calaboose Creek,Redding,Shasta,40.579541,-122.392975
-13624769.6933,4956437.5097,2797,08FG1937,08-3957,2008/06/03 00:00:00+00,1300,Inland,Fresh Water,Yes,Bolder Creek,Redding,Shasta,40.619894,-122.393375
-13624769.875,4550709.8032,2798,08FG3592,08-8114,2008/11/11 00:00:00+00,1520,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.796438,-122.393377
-13624814.4028,4550581.4656,2799,08FG2576,08-5667,2008/08/05 00:00:00+00,1000,Inland,Fresh Water,Yes,Storm Drain to S.F. Bay,San Francisco,San Francisco,37.795527,-122.393777
-13624841.34,4527119.8761,2800,08FG0653,08-1087,2008/02/05 00:00:00+00,1145,Inland,Fresh Water,Yes,Storm Drain,San Francisco,San Mateo,37.628797,-122.394019
-13624901.3434,4551274.1692,2801,08FG0965,08-1762,2008/03/02 00:00:00+00,1806,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.800444,-122.394558
-13624916.1463,4521846.7689,2802,08FG1538,08-3068,2008/04/27 00:00:00+00,1600,Inland,Fresh Water,Yes,Storm drain/ Bay,Millbrea,San Mateo,37.591272,-122.394691
-13624950.5471,4555125.6634,2803,08FG2481,08-5449,2008/07/26 00:00:00+00,0730,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.827777,-122.395
-13625002.7952,4945043.1458,2804,08FG2640,08-5815,2008/08/11 00:00:00+00,1014,Inland,Fresh Water,Yes,Oregon Gulch Creek,Redding,Shasta,40.542155,-122.395469
-13625116.1876,4523859.0184,2805,08FG0156,08-0225,2008/01/05 00:00:00+00,1100,Inland,Fresh Water,Yes,Storm Drain,Millbrea,San Mateo,37.605594,-122.396488
-13625314.1137,4524501.4686,2806,08FG0150,08-0218,2008/01/04 00:00:00+00,0930,Inland,Fresh Water,Yes,Storm drain,Millbrea,San Mateo,37.610166,-122.398266
-13625381.2419,4551404.4876,2807,08FG3869,08-8767,2008/12/08 00:00:00+00,1500,Inland,Fresh Water,Yes,San Francisco Bay,San Francisco,San Francisco,37.801369,-122.398869
-13625500.241,4535337.4572,2808,08FG1528,08-3049,2008/04/25 00:00:00+00,1430,Inland,Fresh Water,Yes,unknown creek,Brisbane,San Mateo,37.687238,-122.399938
-13625504.3592,4528932.3878,2809,08FG1592,08-3181,2008/04/30 00:00:00+00,1600,Inland,Fresh Water,Yes,Colma Creek / San Francisco Bay,South San Francisco,San Mateo,37.641691,-122.399975
-13625586.5125,4523307.9365,2810,08FG0501,08-0832,2008/01/18 00:00:00+00,1500,Inland,Fresh Water,Yes,storm drain,Millbrae,San Mateo,37.601672,-122.400713
-13625622.5115,4951541.2604,2811,08FG0905,08-1591,2008/02/25 00:00:00+00,1515,Inland,Fresh Water,Yes,Storm Drain/Sciarra Slough (Drainage Ditch),Redding,Shasta,40.5865,-122.401036
-13625692.6018,4543504.9227,2812,08FG1888,08-3864,2008/05/30 00:00:00+00,0949,Marine,Marine,Yes,Strom Drain,San Francisco,San Francisco,37.745277,-122.401666
-13625716.7992,4951830.3282,2813,08FG3289,08-7340,2008/10/10 00:00:00+00,1530,Inland,Fresh Water,Yes,Storm Drain,Redding,Shasta,40.588472,-122.401883
-13625723.5496,4553285.9049,2814,08FG2854,08-6323,2008/08/29 00:00:00+00,0830,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.814722,-122.401944
-13625910.6801,4579951.4736,2815,08FG3279,08-7318,2008/10/09 00:00:00+00,1210,Marine,Marine,Yes,Pacific Ocean,Richmond,Contra Costa,38.003716,-122.403625
-13626024.7801,4552294.7825,2816,08FG2069,08-3836,2008/05/29 00:00:00+00,0935,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.807688,-122.40465
-13626064.9662,4549986.2874,2817,08FG3343,08-7491,2008/10/16 00:00:00+00,1730,Inland,Fresh Water,Yes,Drain of some kind,San Francisco,San Francisco,37.791302,-122.405011
-13626075.0964,4552296.7551,2818,08FG3254,08-7240,2008/10/06 00:00:00+00,2230,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.807702,-122.405102
-13626236.2871,4552370.7267,2819,08FG3426,08-7723,2008/10/26 00:00:00+00,1607,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.808227,-122.40655
-13626239.0701,4552389.889,2820,08FG2810,08-6193,2008/08/25 00:00:00+00,1300,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.808363,-122.406575
-13626247.9728,4521712.0426,2821,08FG1534,08-3061,2008/04/26 00:00:00+00,1900,Inland,Fresh Water,Yes,Unnamed Seasonal Creek,Millbrea,San Mateo,37.590313,-122.406655
-13626260.9977,4527414.6303,2822,08FG3409,08-7689,2008/10/24 00:00:00+00,1345,Inland,Fresh Water,Yes,Storm Drain leads to SF Bay,San Bruno,San Mateo,37.630894,-122.406772
-13626324.0049,4531110.9387,2823,08FG0082,08-0106,2008/01/04 00:00:00+00,1200,Inland,Fresh Water,Yes,Colma Creek,South San Francisco,San Mateo,37.657186,-122.407338
-13626342.0429,4576746.6117,2824,08FG3982,08-9013,2008/12/19 00:00:00+00,0503,Marine,Marine,Yes,San Pablo Bay,Richmond,Contra Costa,37.981027,-122.4075
-13626344.8638,4951522.9373,2825,08FG2832,08-6253,2008/08/27 00:00:00+00,0700,Inland,Fresh Water,Yes,Storm Drain tributary to Jenny Creek which leads t,Redding,Shasta,40.586375,-122.407525
-13626407.314,4950992.7583,2826,08FG3271,08-7290,2008/10/08 00:00:00+00,1000,Inland,Fresh Water,Yes,Storm drain leads to Sciarra Slough,Redding,Shasta,40.582758,-122.408086
-13626504.3417,4522135.8951,2827,08FG1164,08-1664,2008/02/27 00:00:00+00,1500,Inland,Fresh Water,Yes,Seasonal Creek,Millbrea,San Mateo,37.59333,-122.408958
-13626505.9031,4553373.1291,2828,08FG0819,08-1440,2008/02/19 00:00:00+00,1730,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.815341,-122.408972
-13626527.499,4552424.8319,2829,08FG1090,08-2082,2008/03/15 00:00:00+00,1030,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.808611,-122.409166
-13626527.4966,4526428.0725,2830,08FG2489,08-5461,2008/07/26 00:00:00+00,1630,Inland,Fresh Water,Yes,Storm drain,San Bruno,San Mateo,37.623875,-122.409166
-13626609.205,4525692.4668,2831,08FG3082,08-6853,2008/09/20 00:00:00+00,0820,Inland,Fresh Water,Yes,"Storm Drain, runs to San Francisco Bay",San Bruno,San Mateo,37.618641,-122.4099
-13626738.6736,4568468.0517,2832,08FG2964,08-6573,2008/09/09 00:00:00+00,0830,Marine,Marine,Yes,S.F. Bay,Richmond,Contra Costa,37.922386,-122.411063
-13626760.043,4526169.6067,2833,08FG1181,08-2258,2008/03/22 00:00:00+00,2011,Marine,Marine,Yes,San Francisco Bay,San Bruno,San Mateo,37.622036,-122.411255
-13626818.4897,4569782.0778,2834,08FG2998,08-6659,2008/09/11 00:00:00+00,1330,Marine,Marine,Yes,S.F. Bay,Richmond,Contra Costa,37.931697,-122.41178
-13626821.9371,4531166.3398,2835,08FG0433,08-0742,2008/01/25 00:00:00+00,1305,Inland,Fresh Water,Yes,"Storm Drain, Colma Creek",South San Francisco,San Mateo,37.65758,-122.411811
-13626882.4945,4526995.3424,2836,08FG0505,08-0838,2008/01/28 00:00:00+00,1545,Inland,Fresh Water,Yes,Storm Drain,San Bruno,San Mateo,37.627911,-122.412355
-13626912.7773,4568735.3313,2837,08FG1284,08-2488,2008/04/02 00:00:00+00,0730,Marine,Marine,Yes,San Francisco Bay.,Richmond,Contra Costa,37.92428,-122.412627
-13627148.8133,4951026.9104,2838,08FG0996,08-1848,2008/03/05 00:00:00+00,1300,Inland,Fresh Water,Yes,Jenny Creek,Redding,Shasta,40.582991,-122.414747
-13627183.7676,4951022.5131,2839,08FG1376,08-2689,2008/04/03 00:00:00+00,1400,Inland,Fresh Water,Yes,Storm drain which leads to Jenny Creek which flows,Redding,Shasta,40.582961,-122.415061
-13627186.726,4474487.2685,2840,08FG0684,08-1150,2008/02/06 00:00:00+00,1200,Marine,Marine,Yes,Gazos Creek Beach,Pescadero,San Mateo,37.2534,-122.415088
-13627224.4683,4530227.0908,2841,08FG0844,08-1497,2008/02/21 00:00:00+00,1200,Marine,Marine,Yes,Coma Creek,South San Francisco,San Mateo,37.6509,-122.415427
-13627241.8763,4951013.572,2842,08FG3817,08-8646,2008/12/03 00:00:00+00,1535,Inland,Fresh Water,Yes,Rock/ Dirt lined containment Pond,Redding,Shasta,40.5829,-122.415583
-13627242.1678,4526930.546,2843,08FG0153,08-0221,2008/01/04 00:00:00+00,0930,Inland,Fresh Water,Yes,Storm drain,Millbrea,San Mateo,37.62745,-122.415586
-13627365.5097,4525379.0699,2844,08FG2502,08-5488,2008/07/16 00:00:00+00,0825,Inland,Fresh Water,Yes,Storm Drain,San Bruno,San Mateo,37.616411,-122.416694
-13627370.7441,4552449.0666,2845,08FG3981,08-9008,2008/12/18 00:00:00+00,1645,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.808783,-122.416741
-13627372.9723,4570418.3344,2846,08FG2540,08-5580,2008/07/31 00:00:00+00,1524,Marine,Marine,Yes,S.F. Bay,Richmond,Contra Costa,37.936205,-122.416761
-13627416.4965,4552580.527,2847,08FG3072,08-6835,2008/09/19 00:00:00+00,1015,Inland,Fresh Water,Yes,San Francisco Bay,San Francisco,San Francisco,37.809716,-122.417152
-13627455.2357,4552933.6325,2848,08FG2054,08-4221,2008/06/14 00:00:00+00,10:3,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.812222,-122.4175
-13627470.3752,4552468.6517,2849,08FG0052,08-0060,2008/01/04 00:00:00+00,0930,Marine,Marine,Yes, ,San Francisco,San Francisco,37.808922,-122.417636
-13627480.2826,4552627.1656,2850,08FG3651,08-8276,2008/11/17 00:00:00+00,2130,Marine,Marine,Yes,Y,San Francisco,San Francisco,37.810047,-122.417725
-13627496.3126,4552637.3106,2851,08FG2050,08-4213,2008/06/13 00:00:00+00,1300,Inland,Fresh Water,Yes,San Francisco Bay,San Francisco,San Francisco,37.810119,-122.417869
-13627653.7186,4554720.9025,2852,08FG3560,08-8058,2008/11/08 00:00:00+00,1235,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.824905,-122.419283
-13627671.6408,4552894.4607,2853,08FG2111,08-4353,2008/06/19 00:00:00+00,1100,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.811944,-122.419444
-13627713.7195,4552301.1228,2854,08FG0241,08-0377,2008/01/11 00:00:00+00,1540,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.807733,-122.419822
-13627717.0592,4552500.3543,2855,08FG0845,08-1498,2008/02/21 00:00:00+00,1745,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.809147,-122.419852
-13627764.37,4552620.5432,2856,08FG2331,08-5095,2008/07/11 00:00:00+00,1405,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.81,-122.420277
-13627874.4652,4554956.5413,2857,08FG1322,08-2580,2008/04/05 00:00:00+00,1235,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.826577,-122.421266
-13627949.9402,4558845.4923,2858,08FG2293,08-4990,2008/07/08 00:00:00+00,1045,Marine,Marine,Yes,San Francisco Bay,Tiburon,Marin,37.854166,-122.421944
-13628079.5154,4552190.3775,2859,08FG0162,08-0235,2008/01/07 00:00:00+00,0945,Marine,Marine,Yes,San Francisco,San Francisco,San Francisco,37.806947,-122.423108
-13628103.672,4555143.703,2860,08FG1208,08-2314,2008/03/25 00:00:00+00,1100,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.827905,-122.423325
-13628269.3152,4552075.2659,2861,08FG3710,08-8437,2008/11/25 00:00:00+00,0900,Marine,Marine,Yes,Pacific Ocean,San Francisco,San Francisco,37.80613,-122.424813
-13628370.8367,4531014.7605,2862,08FG0426,08-0735,2008/01/25 00:00:00+00,2030,Inland,Fresh Water,Yes,Colma Creek,South San Francisco,San Mateo,37.656502,-122.425725
-13628378.1832,4525463.672,2863,08FG3654,08-8281,2008/11/18 00:00:00+00,0845,Inland,Fresh Water,Yes,storm drain,San Bruno,San Mateo,37.617013,-122.425791
-13628624.3531,4948854.5967,2864,08FG2584,08-5676,2008/08/05 00:00:00+00,1330,Inland,Fresh Water,Yes,Confined in a dry drainage ditch,Redding,Shasta,40.568169,-122.428002
-13628688.9914,4570135.3449,2865,08FG0256,08-0352,2008/01/10 00:00:00+00,1820,Marine,Marine,Yes,Richmond Bay,Richmond,Contra Costa,37.9342,-122.428583
-13628762.2359,4529819.6404,2866,08FG1306,08-2531,2008/04/03 00:00:00+00,0815,Inland,Fresh Water,Yes,Colma Creek which flows to North Canal and then in,South San Francisco,San Mateo,37.648002,-122.429241
-13628803.9805,4526336.2945,2867,08FG4054,08-9156,2008/12/26 00:00:00+00,1027,Inland,Fresh Water,Yes,Storm Drain to the San Francisco Bay,San Bruno,San Mateo,37.623222,-122.429616
-13628836.4838,4504519.1164,2868,08FG1184,08-2263,2008/03/23 00:00:00+00,1100,Inland,Fresh Water,Yes,Storm drain,Half Moon Bay,San Mateo,37.46783,-122.429908
-13628952.4805,4524981.6456,2869,08FG2686,08-5929,2008/08/14 00:00:00+00,1600,Inland,Fresh Water,Yes,Storm Drain,San Bruno,San Mateo,37.613583,-122.43095
-13628956.5366,5003473.0352,2870,08FG3477,08-7838,2008/10/31 00:00:00+00,0554,Inland,Fresh Water,Yes,Dog Creek,Unincorporated Area,Shasta,40.939841,-122.430986
-13628996.0489,4948620.1293,2871,08FG2694,08-5943,2008/08/14 00:00:00+00,2000,Inland,Fresh Water,Yes,storm drain,Redding,Shasta,40.566569,-122.431341
-13628998.458,4552363.3996,2872,08FG0211,08-0315,2008/01/09 00:00:00+00,1015,Marine,Marine,Yes,SAN FRANCISCO BAY,San Francisco,San Francisco,37.808175,-122.431363
-13629149.4072,4552327.7524,2873,08FG3772,08-8546,2008/11/29 00:00:00+00,1637,Marine,Marine,Yes,Gas House Cove,San Francisco,San Francisco,37.807922,-122.432719
-13629248.6999,4504632.4428,2874,08FG1146,08-2198,2008/03/20 00:00:00+00,0700,Inland,Fresh Water,Yes,storm drain,Half Moon Bay,San Mateo,37.468638,-122.433611
-13629333.9726,4526118.0266,2875,08FG2042,08-4196,2008/06/12 00:00:00+00,2015,Inland,Fresh Water,Yes,Storm Drain,San Bruno,San Mateo,37.621669,-122.434377
-13629434.1626,4551876.8878,2876,08FG1095,08-2088,2008/03/15 00:00:00+00,2039,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.804722,-122.435277
-13629496.057,4560725.5772,2877,08FG1833,08-3725,2008/05/24 00:00:00+00,0845,Marine,Marine,Yes,San Francisco Bay,Tiburon,Marin,37.8675,-122.435833
-13629541.4723,4527279.9725,2878,08FG1702,08-3420,2008/05/11 00:00:00+00,1215,Inland,Fresh Water,Yes,culvert to San Francisco Bay,San Bruno,San Mateo,37.629936,-122.436241
-13629544.2553,4527270.1333,2879,08FG0502,08-0833,2008/01/25 00:00:00+00,1200,Inland,Fresh Water,Yes,Storm Drain,San Bruno,San Mateo,37.629866,-122.436266
-13629546.4903,4619993.6864,2880,08FG0490,08-0811,2008/01/28 00:00:00+00,0030,Inland,Fresh Water,Yes,Arryo Creek,Sonoma,Sonoma,38.286605,-122.436286
-13629814.2176,4660308.5905,2881,08FG3317,08-7410,2008/10/14 00:00:00+00,0800,Inland,Fresh Water,Yes,Storm Drain to unknown creek to unknown city water,Angwin,Napa,38.570311,-122.438691
-13629985.1922,4530703.1724,2882,08FG0434,08-0743,2008/01/25 00:00:00+00,1550,Inland,Fresh Water,Yes,"Storm drain, Colma Creek",South San Francisco,San Mateo,37.654286,-122.440227
-13630208.1626,4503680.4264,2883,08FG1183,08-2261,2008/03/23 00:00:00+00,0900,Inland,Fresh Water,Yes,Storm drain,Half Moon Bay,San Mateo,37.46185,-122.44223
-13630459.5221,4502770.0048,2884,08FG0529,08-0869,2008/01/28 00:00:00+00,1330,Marine,Marine,Yes,Pacific Ocean,Half Moon Bay,San Mateo,37.455358,-122.444488
-13630495.1488,4552143.0363,2885,08FG0033,08-0014,2008/01/02 00:00:00+00,1036,Marine,Marine,Yes,SAN FRANCISCO BAY,SAN FRANCISCO,San Francisco,37.806611,-122.444808
-13630580.5285,4526571.2923,2886,08FG0500,08-0831,2008/01/25 00:00:00+00,1200,Inland,Fresh Water,Yes,Storm Drain,San Bruno,San Mateo,37.624894,-122.445575
-13630582.9798,4551966.0728,2887,08FG3550,08-8036,2008/11/07 00:00:00+00,1305,Marine,Marine,Yes,San Francisco Bay,San Francisco,San Francisco,37.805355,-122.445597
-13630841.1396,4655158.8348,2888,08FG3109,08-6926,2008/09/24 00:00:00+00,0930,Inland,Fresh Water,Yes,Storm drain,Angwin,Napa,38.534133,-122.447916
-13631003.5461,4564154.5697,2889,08FG3353,08-7512,2008/10/17 00:00:00+00,1500,Marine,Marine,Yes,San Pablo Bay,Tiburon,Marin,37.891813,-122.449375
-13631036.9472,4620881.2497,2890,08FG0423,08-0732,2008/01/25 00:00:00+00,2025,Inland,Fresh Water,Yes,unknown name,Sonoma,Sonoma,38.292863,-122.449675
-13631039.3963,4620876.1437,2891,08FG0071,08-0091,2008/01/04 00:00:00+00,1115,Inland,Fresh Water,Yes,Sonoma Creek,Sonoma,Sonoma,38.292827,-122.449697
-13631039.7302,4620879.6896,2892,08FG0202,08-0298,2008/01/08 00:00:00+00,1950,Inland,Fresh Water,Yes,"Storm Drain, may run to nearest creek of Nathanson",Sonoma,Sonoma,38.292852,-122.4497
-13631141.6933,4561414.1618,2893,08FG1720,08-3460,2008/05/13 00:00:00+00,0700,Marine,Marine,Yes,"Racoon Straits, San Francisco Bay",Tiburon,Marin,37.872383,-122.450616
-13631475.0953,4561986.8657,2894,08FG1061,08-1999,2008/03/12 00:00:00+00,1030,Inland,Fresh Water,Yes,Storm Drain,Tiburon,Marin,37.876444,-122.453611
-13631553.0192,4565098.1538,2895,08FG1985,08-4083,2008/06/07 00:00:00+00,1945,Marine,Marine,Yes,San Francisco Bay,Tiburon,Marin,37.898502,-122.454311
-13631567.8248,4564760.8574,2896,08FG0967,08-1769,2008/03/03 00:00:00+00,0738,Marine,Marine,Yes,San Francisco Bay,Tiburon,Marin,37.896111,-122.454444
-13631571.2753,4561342.8052,2897,08FG0795,08-1384,2008/02/16 00:00:00+00,1445,Marine,Marine,Yes,San Francisco Bay,Tiburon,Marin,37.871877,-122.454475
-13631626.2684,4573962.0718,2898,08FG0907,08-1597,2008/02/25 00:00:00+00,1800,Marine,Marine,Yes,San Francisco Bay,Larkspur,Marin,37.961308,-122.454969
